Subj,Ratings,ColorID,BodyNum,ShapeStr,ShapeC,Warmness,WarmnessC
28,0.652,H,2,Pointy,-0.5,3,0
28,0.064,G,2,Pointy,-0.5,2,-1
28,0.2395,C,2,Pointy,-0.5,1,-2
28,0.193,B,2,Pointy,-0.5,2,-1
28,0.284,P,2,Pointy,-0.5,3,0
29,0.5255,R,2,Pointy,-0.5,4,1
29,0.687,O,2,Pointy,-0.5,5,2
29,0.449,Y,2,Pointy,-0.5,4,1
29,0.592,H,2,Pointy,-0.5,3,0
29,0.182,G,2,Pointy,-0.5,2,-1
29,0.372,C,2,Pointy,-0.5,1,-2
29,0.5095,B,2,Pointy,-0.5,2,-1
29,0.718,P,2,Pointy,-0.5,3,0
30,0.2,R,2,Pointy,-0.5,4,1
30,0.1,O,2,Pointy,-0.5,5,2
30,0.4,Y,2,Pointy,-0.5,4,1
30,0.4,H,2,Pointy,-0.5,3,0
30,0,G,2,Pointy,-0.5,2,-1
30,0.7225,C,2,Pointy,-0.5,1,-2
30,0.7645,B,2,Pointy,-0.5,2,-1
30,0.4995,P,2,Pointy,-0.5,3,0
31,0.7815,R,2,Pointy,-0.5,4,1
31,0.6915,O,2,Pointy,-0.5,5,2
31,0.3445,Y,2,Pointy,-0.5,4,1
31,0.722,H,2,Pointy,-0.5,3,0
31,0.7065,G,2,Pointy,-0.5,2,-1
31,0.7225,C,2,Pointy,-0.5,1,-2
31,0.964,B,2,Pointy,-0.5,2,-1
31,0.7435,P,2,Pointy,-0.5,3,0
32,0.4385,R,2,Pointy,-0.5,4,1
32,0.4665,O,2,Pointy,-0.5,5,2
32,0.646,Y,2,Pointy,-0.5,4,1
32,0.375,H,2,Pointy,-0.5,3,0
32,0.415,G,2,Pointy,-0.5,2,-1
32,0.2345,C,2,Pointy,-0.5,1,-2
32,0.735,B,2,Pointy,-0.5,2,-1
32,0.5865,P,2,Pointy,-0.5,3,0
33,0.8675,R,2,Pointy,-0.5,4,1
33,0.76,O,2,Pointy,-0.5,5,2
33,0.638,Y,2,Pointy,-0.5,4,1
33,0.1895,H,2,Pointy,-0.5,3,0
33,0.669,G,2,Pointy,-0.5,2,-1
33,0.489,C,2,Pointy,-0.5,1,-2
33,0.467,B,2,Pointy,-0.5,2,-1
33,0.5285,P,2,Pointy,-0.5,3,0
34,0.6575,R,2,Pointy,-0.5,4,1
34,0.406,O,2,Pointy,-0.5,5,2
34,0.825,Y,2,Pointy,-0.5,4,1
34,0.4155,H,2,Pointy,-0.5,3,0
34,0.765,G,2,Pointy,-0.5,2,-1
34,0.6035,C,2,Pointy,-0.5,1,-2
34,0.4645,B,2,Pointy,-0.5,2,-1
34,0.4605,P,2,Pointy,-0.5,3,0
35,0.661,R,2,Pointy,-0.5,4,1
35,0.513,O,2,Pointy,-0.5,5,2
35,0.4685,Y,2,Pointy,-0.5,4,1
35,0.555,H,2,Pointy,-0.5,3,0
35,0.327,G,2,Pointy,-0.5,2,-1
35,0.48,C,2,Pointy,-0.5,1,-2
35,0.5345,B,2,Pointy,-0.5,2,-1
35,0.329,P,2,Pointy,-0.5,3,0
36,0.596,R,2,Pointy,-0.5,4,1
36,0.3205,O,2,Pointy,-0.5,5,2
36,0.2865,Y,2,Pointy,-0.5,4,1
36,0.4695,H,2,Pointy,-0.5,3,0
36,0.1535,G,2,Pointy,-0.5,2,-1
36,0.4745,C,2,Pointy,-0.5,1,-2
36,0.6725,B,2,Pointy,-0.5,2,-1
36,0.6695,P,2,Pointy,-0.5,3,0
37,0.2595,R,2,Pointy,-0.5,4,1
37,0.5865,O,2,Pointy,-0.5,5,2
37,1,Y,2,Pointy,-0.5,4,1
37,0.255,H,2,Pointy,-0.5,3,0
37,0,G,2,Pointy,-0.5,2,-1
37,0.339,C,2,Pointy,-0.5,1,-2
37,0.5955,B,2,Pointy,-0.5,2,-1
37,0.467,P,2,Pointy,-0.5,3,0
38,0.5645,R,2,Pointy,-0.5,4,1
38,0.4155,O,2,Pointy,-0.5,5,2
38,0.8165,Y,2,Pointy,-0.5,4,1
38,0.379,H,2,Pointy,-0.5,3,0
38,0.439,G,2,Pointy,-0.5,2,-1
38,0.556,C,2,Pointy,-0.5,1,-2
38,0.405,B,2,Pointy,-0.5,2,-1
38,0.429,P,2,Pointy,-0.5,3,0
39,0.5375,R,2,Pointy,-0.5,4,1
39,0.4805,O,2,Pointy,-0.5,5,2
39,0.5365,Y,2,Pointy,-0.5,4,1
39,0.55,H,2,Pointy,-0.5,3,0
39,0.35,G,2,Pointy,-0.5,2,-1
39,0.512,C,2,Pointy,-0.5,1,-2
39,0.6405,B,2,Pointy,-0.5,2,-1
39,0.563,P,2,Pointy,-0.5,3,0
40,0.747,R,2,Pointy,-0.5,4,1
40,0.9795,O,2,Pointy,-0.5,5,2
40,0,Y,2,Pointy,-0.5,4,1
40,0.791,H,2,Pointy,-0.5,3,0
40,0.7245,G,2,Pointy,-0.5,2,-1
40,0.588,C,2,Pointy,-0.5,1,-2
40,0.5825,B,2,Pointy,-0.5,2,-1
40,0.4315,P,2,Pointy,-0.5,3,0
41,0.594,R,2,Pointy,-0.5,4,1
41,0.6365,O,2,Pointy,-0.5,5,2
41,0.4175,Y,2,Pointy,-0.5,4,1
41,0.352,H,2,Pointy,-0.5,3,0
41,0.25,G,2,Pointy,-0.5,2,-1
41,0.6735,C,2,Pointy,-0.5,1,-2
41,0.572,B,2,Pointy,-0.5,2,-1
41,0.477,P,2,Pointy,-0.5,3,0
42,0.4295,R,2,Pointy,-0.5,4,1
42,0.816,O,2,Pointy,-0.5,5,2
42,0.9535,Y,2,Pointy,-0.5,4,1
42,0.4385,H,2,Pointy,-0.5,3,0
42,0.1175,G,2,Pointy,-0.5,2,-1
42,0.7595,C,2,Pointy,-0.5,1,-2
42,0.393,B,2,Pointy,-0.5,2,-1
42,0.0135,P,2,Pointy,-0.5,3,0
43,0.468,R,2,Pointy,-0.5,4,1
43,0.4235,O,2,Pointy,-0.5,5,2
43,0.5755,Y,2,Pointy,-0.5,4,1
43,0.454,H,2,Pointy,-0.5,3,0
43,0.601,G,2,Pointy,-0.5,2,-1
43,0.5005,C,2,Pointy,-0.5,1,-2
43,0.553,B,2,Pointy,-0.5,2,-1
43,0.4565,P,2,Pointy,-0.5,3,0
45,0.8245,R,2,Pointy,-0.5,4,1
45,0.324,O,2,Pointy,-0.5,5,2
45,0.9295,Y,2,Pointy,-0.5,4,1
45,0.346,H,2,Pointy,-0.5,3,0
45,0.224,G,2,Pointy,-0.5,2,-1
45,0.351,C,2,Pointy,-0.5,1,-2
45,0.2805,B,2,Pointy,-0.5,2,-1
45,0.338,P,2,Pointy,-0.5,3,0
46,0.6135,R,2,Pointy,-0.5,4,1
46,0.2695,O,2,Pointy,-0.5,5,2
46,0.462,Y,2,Pointy,-0.5,4,1
46,0.656,H,2,Pointy,-0.5,3,0
46,0.71,G,2,Pointy,-0.5,2,-1
46,0.567,C,2,Pointy,-0.5,1,-2
46,0.469,B,2,Pointy,-0.5,2,-1
46,0.3815,P,2,Pointy,-0.5,3,0
47,0.69,R,2,Pointy,-0.5,4,1
47,0.5985,O,2,Pointy,-0.5,5,2
47,0.667,Y,2,Pointy,-0.5,4,1
47,0.3775,H,2,Pointy,-0.5,3,0
47,0.7465,G,2,Pointy,-0.5,2,-1
47,0.448,C,2,Pointy,-0.5,1,-2
47,0.4465,B,2,Pointy,-0.5,2,-1
47,0.39,P,2,Pointy,-0.5,3,0
48,0.3225,R,2,Pointy,-0.5,4,1
48,0.5405,O,2,Pointy,-0.5,5,2
48,0.662,Y,2,Pointy,-0.5,4,1
48,0.4335,H,2,Pointy,-0.5,3,0
48,0.311,G,2,Pointy,-0.5,2,-1
48,0.536,C,2,Pointy,-0.5,1,-2
48,0.4495,B,2,Pointy,-0.5,2,-1
48,0.52,P,2,Pointy,-0.5,3,0
49,0.0485,R,2,Pointy,-0.5,4,1
49,0.1915,O,2,Pointy,-0.5,5,2
49,0.5465,Y,2,Pointy,-0.5,4,1
49,0.6895,H,2,Pointy,-0.5,3,0
49,0.75,G,2,Pointy,-0.5,2,-1
49,0.4295,C,2,Pointy,-0.5,1,-2
49,0.912,B,2,Pointy,-0.5,2,-1
49,0.454,P,2,Pointy,-0.5,3,0
50,0.7485,R,2,Pointy,-0.5,4,1
50,0.79,O,2,Pointy,-0.5,5,2
50,0.9235,Y,2,Pointy,-0.5,4,1
50,0.493,H,2,Pointy,-0.5,3,0
50,0.4685,G,2,Pointy,-0.5,2,-1
50,0.758,C,2,Pointy,-0.5,1,-2
50,0.617,B,2,Pointy,-0.5,2,-1
50,0.742,P,2,Pointy,-0.5,3,0
51,0.5705,R,2,Pointy,-0.5,4,1
51,0.6575,O,2,Pointy,-0.5,5,2
51,0.6845,Y,2,Pointy,-0.5,4,1
51,0.2855,H,2,Pointy,-0.5,3,0
51,0.847,G,2,Pointy,-0.5,2,-1
51,0.5605,C,2,Pointy,-0.5,1,-2
51,0.468,B,2,Pointy,-0.5,2,-1
51,0.3535,P,2,Pointy,-0.5,3,0
53,0.4385,R,2,Pointy,-0.5,4,1
53,0.7615,O,2,Pointy,-0.5,5,2
53,0.431,Y,2,Pointy,-0.5,4,1
53,0.289,H,2,Pointy,-0.5,3,0
53,0.8405,G,2,Pointy,-0.5,2,-1
53,0.6715,C,2,Pointy,-0.5,1,-2
53,0.722,B,2,Pointy,-0.5,2,-1
53,0.2435,P,2,Pointy,-0.5,3,0
54,0.509,R,2,Pointy,-0.5,4,1
54,0.8045,O,2,Pointy,-0.5,5,2
54,0.8185,Y,2,Pointy,-0.5,4,1
54,0.0915,H,2,Pointy,-0.5,3,0
54,0.3875,G,2,Pointy,-0.5,2,-1
54,0.3375,C,2,Pointy,-0.5,1,-2
54,0.766,B,2,Pointy,-0.5,2,-1
54,0.6715,P,2,Pointy,-0.5,3,0
55,0.742,R,2,Pointy,-0.5,4,1
55,0.849,O,2,Pointy,-0.5,5,2
55,0.649,Y,2,Pointy,-0.5,4,1
55,0.6055,H,2,Pointy,-0.5,3,0
55,0.432,G,2,Pointy,-0.5,2,-1
55,0.51,C,2,Pointy,-0.5,1,-2
55,0.6365,B,2,Pointy,-0.5,2,-1
55,0.3455,P,2,Pointy,-0.5,3,0
56,0.7555,R,2,Pointy,-0.5,4,1
56,0.87,O,2,Pointy,-0.5,5,2
56,0.9435,Y,2,Pointy,-0.5,4,1
56,0.364,H,2,Pointy,-0.5,3,0
56,0.554,G,2,Pointy,-0.5,2,-1
56,0.141,C,2,Pointy,-0.5,1,-2
56,0.2515,B,2,Pointy,-0.5,2,-1
56,0.224,P,2,Pointy,-0.5,3,0
57,0.635,R,2,Pointy,-0.5,4,1
57,0.946,O,2,Pointy,-0.5,5,2
57,0.708,Y,2,Pointy,-0.5,4,1
57,0.6995,H,2,Pointy,-0.5,3,0
57,0.4255,G,2,Pointy,-0.5,2,-1
57,0.7645,C,2,Pointy,-0.5,1,-2
57,0.5145,B,2,Pointy,-0.5,2,-1
57,0.713,P,2,Pointy,-0.5,3,0
58,0.1335,R,2,Pointy,-0.5,4,1
58,0.199,O,2,Pointy,-0.5,5,2
58,0.378,Y,2,Pointy,-0.5,4,1
58,0.3575,H,2,Pointy,-0.5,3,0
58,0.705,G,2,Pointy,-0.5,2,-1
58,0.9455,C,2,Pointy,-0.5,1,-2
58,0.7635,B,2,Pointy,-0.5,2,-1
58,0.8935,P,2,Pointy,-0.5,3,0
59,0.268,R,2,Pointy,-0.5,4,1
59,0.563,O,2,Pointy,-0.5,5,2
59,0.446,Y,2,Pointy,-0.5,4,1
59,0.4485,H,2,Pointy,-0.5,3,0
59,0.4525,G,2,Pointy,-0.5,2,-1
59,0.4095,C,2,Pointy,-0.5,1,-2
59,0.498,B,2,Pointy,-0.5,2,-1
59,0.63,P,2,Pointy,-0.5,3,0
2,0.7775,R,3,Pointy,-0.5,4,1
2,0.7795,O,3,Pointy,-0.5,5,2
2,0.862,Y,3,Pointy,-0.5,4,1
2,0.4785,H,3,Pointy,-0.5,3,0
2,0.1785,G,3,Pointy,-0.5,2,-1
2,0.496,C,3,Pointy,-0.5,1,-2
2,0.293,B,3,Pointy,-0.5,2,-1
2,0.598,P,3,Pointy,-0.5,3,0
3,0.557,R,3,Pointy,-0.5,4,1
3,0.529,O,3,Pointy,-0.5,5,2
3,0.5815,Y,3,Pointy,-0.5,4,1
3,0.7535,H,3,Pointy,-0.5,3,0
3,0.503,G,3,Pointy,-0.5,2,-1
3,0.6,C,3,Pointy,-0.5,1,-2
3,0.728,B,3,Pointy,-0.5,2,-1
3,0.491,P,3,Pointy,-0.5,3,0
6,0.4565,R,3,Pointy,-0.5,4,1
6,0.437,O,3,Pointy,-0.5,5,2
6,0.5775,Y,3,Pointy,-0.5,4,1
6,0.547,H,3,Pointy,-0.5,3,0
6,0.549,G,3,Pointy,-0.5,2,-1
6,0.588,C,3,Pointy,-0.5,1,-2
6,0.565,B,3,Pointy,-0.5,2,-1
6,0.441,P,3,Pointy,-0.5,3,0
7,0.371,R,3,Pointy,-0.5,4,1
7,0.346,O,3,Pointy,-0.5,5,2
7,0.4325,Y,3,Pointy,-0.5,4,1
7,0.537,H,3,Pointy,-0.5,3,0
7,0.3265,G,3,Pointy,-0.5,2,-1
7,0.639,C,3,Pointy,-0.5,1,-2
7,0.288,B,3,Pointy,-0.5,2,-1
7,0.6235,P,3,Pointy,-0.5,3,0
8,0.601,R,3,Pointy,-0.5,4,1
8,0.628,O,3,Pointy,-0.5,5,2
8,0.275,Y,3,Pointy,-0.5,4,1
8,0.4625,H,3,Pointy,-0.5,3,0
8,0.6485,G,3,Pointy,-0.5,2,-1
8,0.4625,C,3,Pointy,-0.5,1,-2
8,0.6175,B,3,Pointy,-0.5,2,-1
8,0.506,P,3,Pointy,-0.5,3,0
9,0.62,R,3,Pointy,-0.5,4,1
9,0.5495,O,3,Pointy,-0.5,5,2
9,0.615,Y,3,Pointy,-0.5,4,1
9,0.5485,H,3,Pointy,-0.5,3,0
9,0.4,G,3,Pointy,-0.5,2,-1
9,0.624,C,3,Pointy,-0.5,1,-2
9,0.604,B,3,Pointy,-0.5,2,-1
9,0.552,P,3,Pointy,-0.5,3,0
10,0.9235,R,3,Pointy,-0.5,4,1
10,0.979,O,3,Pointy,-0.5,5,2
10,0.9685,Y,3,Pointy,-0.5,4,1
10,0.4875,H,3,Pointy,-0.5,3,0
10,0.513,G,3,Pointy,-0.5,2,-1
10,0.4925,C,3,Pointy,-0.5,1,-2
10,0.49,B,3,Pointy,-0.5,2,-1
10,0.761,P,3,Pointy,-0.5,3,0
11,0.436,R,3,Pointy,-0.5,4,1
11,0.4435,O,3,Pointy,-0.5,5,2
11,0.292,Y,3,Pointy,-0.5,4,1
11,0.7735,H,3,Pointy,-0.5,3,0
11,0.1355,G,3,Pointy,-0.5,2,-1
11,0.467,C,3,Pointy,-0.5,1,-2
11,0.7095,B,3,Pointy,-0.5,2,-1
11,0.5895,P,3,Pointy,-0.5,3,0
12,0.7265,R,3,Pointy,-0.5,4,1
12,0.7905,O,3,Pointy,-0.5,5,2
12,0.6395,Y,3,Pointy,-0.5,4,1
12,0.8295,H,3,Pointy,-0.5,3,0
12,0.3235,G,3,Pointy,-0.5,2,-1
12,0.3725,C,3,Pointy,-0.5,1,-2
12,0.399,B,3,Pointy,-0.5,2,-1
12,0.3485,P,3,Pointy,-0.5,3,0
13,0.6975,R,3,Pointy,-0.5,4,1
13,0.132,O,3,Pointy,-0.5,5,2
13,0.7105,Y,3,Pointy,-0.5,4,1
13,0.4285,H,3,Pointy,-0.5,3,0
13,0.6665,G,3,Pointy,-0.5,2,-1
13,0.6575,C,3,Pointy,-0.5,1,-2
13,0.5035,B,3,Pointy,-0.5,2,-1
13,0.392,P,3,Pointy,-0.5,3,0
14,0.641,R,3,Pointy,-0.5,4,1
14,0.6105,O,3,Pointy,-0.5,5,2
14,0.124,Y,3,Pointy,-0.5,4,1
14,0.619,H,3,Pointy,-0.5,3,0
14,0.192,G,3,Pointy,-0.5,2,-1
14,0.3055,C,3,Pointy,-0.5,1,-2
14,0.3015,B,3,Pointy,-0.5,2,-1
14,0.2215,P,3,Pointy,-0.5,3,0
15,0.165,R,3,Pointy,-0.5,4,1
15,0.168,O,3,Pointy,-0.5,5,2
15,0.5515,Y,3,Pointy,-0.5,4,1
15,0.841,H,3,Pointy,-0.5,3,0
15,0.1775,G,3,Pointy,-0.5,2,-1
15,0.9285,C,3,Pointy,-0.5,1,-2
15,0.8355,B,3,Pointy,-0.5,2,-1
15,0.762,P,3,Pointy,-0.5,3,0
16,0.397,R,3,Pointy,-0.5,4,1
16,0.475,O,3,Pointy,-0.5,5,2
16,0.63,Y,3,Pointy,-0.5,4,1
16,0.386,H,3,Pointy,-0.5,3,0
16,0.6855,G,3,Pointy,-0.5,2,-1
16,0.5995,C,3,Pointy,-0.5,1,-2
16,0.4935,B,3,Pointy,-0.5,2,-1
16,0.498,P,3,Pointy,-0.5,3,0
17,0.5905,R,3,Pointy,-0.5,4,1
17,0.518,O,3,Pointy,-0.5,5,2
17,0.3965,Y,3,Pointy,-0.5,4,1
17,0.46,H,3,Pointy,-0.5,3,0
17,0.4955,G,3,Pointy,-0.5,2,-1
17,0.5385,C,3,Pointy,-0.5,1,-2
17,0.594,B,3,Pointy,-0.5,2,-1
17,0.4795,P,3,Pointy,-0.5,3,0
18,0.4095,R,3,Pointy,-0.5,4,1
18,0.476,O,3,Pointy,-0.5,5,2
18,0.4125,Y,3,Pointy,-0.5,4,1
18,0.2515,H,3,Pointy,-0.5,3,0
18,0.6125,G,3,Pointy,-0.5,2,-1
18,0.431,C,3,Pointy,-0.5,1,-2
18,0.352,B,3,Pointy,-0.5,2,-1
18,0.443,P,3,Pointy,-0.5,3,0
19,0.6655,R,3,Pointy,-0.5,4,1
19,0.4405,O,3,Pointy,-0.5,5,2
19,0.654,Y,3,Pointy,-0.5,4,1
19,0.626,H,3,Pointy,-0.5,3,0
19,0.5585,G,3,Pointy,-0.5,2,-1
19,0.4045,C,3,Pointy,-0.5,1,-2
19,0.5925,B,3,Pointy,-0.5,2,-1
19,0.6915,P,3,Pointy,-0.5,3,0
20,0.5325,R,3,Pointy,-0.5,4,1
20,0.5665,O,3,Pointy,-0.5,5,2
20,0.868,Y,3,Pointy,-0.5,4,1
20,0.382,H,3,Pointy,-0.5,3,0
20,0.2785,G,3,Pointy,-0.5,2,-1
20,0.385,C,3,Pointy,-0.5,1,-2
20,0.272,B,3,Pointy,-0.5,2,-1
20,0.256,P,3,Pointy,-0.5,3,0
21,0.6365,R,3,Pointy,-0.5,4,1
21,0.399,O,3,Pointy,-0.5,5,2
21,0.453,Y,3,Pointy,-0.5,4,1
21,0.664,H,3,Pointy,-0.5,3,0
21,0.495,G,3,Pointy,-0.5,2,-1
21,0.772,C,3,Pointy,-0.5,1,-2
21,0.678,B,3,Pointy,-0.5,2,-1
21,0.802,P,3,Pointy,-0.5,3,0
22,0.62,R,3,Pointy,-0.5,4,1
22,0.658,O,3,Pointy,-0.5,5,2
22,0.3435,Y,3,Pointy,-0.5,4,1
22,0.249,H,3,Pointy,-0.5,3,0
22,0.384,G,3,Pointy,-0.5,2,-1
22,0.704,C,3,Pointy,-0.5,1,-2
22,0.395,B,3,Pointy,-0.5,2,-1
22,0.6055,P,3,Pointy,-0.5,3,0
23,0.8085,R,3,Pointy,-0.5,4,1
23,0.682,O,3,Pointy,-0.5,5,2
23,0.893,Y,3,Pointy,-0.5,4,1
23,0.48,H,3,Pointy,-0.5,3,0
23,0.614,G,3,Pointy,-0.5,2,-1
23,0.3315,C,3,Pointy,-0.5,1,-2
23,0.3715,B,3,Pointy,-0.5,2,-1
23,0.3585,P,3,Pointy,-0.5,3,0
24,0.082,R,3,Pointy,-0.5,4,1
24,0.0525,O,3,Pointy,-0.5,5,2
24,0.899,Y,3,Pointy,-0.5,4,1
24,0.676,H,3,Pointy,-0.5,3,0
24,0.8625,G,3,Pointy,-0.5,2,-1
24,0.7995,C,3,Pointy,-0.5,1,-2
24,0.656,B,3,Pointy,-0.5,2,-1
24,0.715,P,3,Pointy,-0.5,3,0
25,0.375,R,3,Pointy,-0.5,4,1
25,0.4695,O,3,Pointy,-0.5,5,2
25,0.688,Y,3,Pointy,-0.5,4,1
25,0.338,H,3,Pointy,-0.5,3,0
25,0.353,G,3,Pointy,-0.5,2,-1
25,0.5305,C,3,Pointy,-0.5,1,-2
25,0.6035,B,3,Pointy,-0.5,2,-1
25,0.5805,P,3,Pointy,-0.5,3,0
26,0.62,R,3,Pointy,-0.5,4,1
26,0.6165,O,3,Pointy,-0.5,5,2
26,0.514,Y,3,Pointy,-0.5,4,1
26,0.449,H,3,Pointy,-0.5,3,0
26,0.6295,G,3,Pointy,-0.5,2,-1
26,0.6065,C,3,Pointy,-0.5,1,-2
26,0.3815,B,3,Pointy,-0.5,2,-1
26,0.607,P,3,Pointy,-0.5,3,0
27,0.364,R,3,Pointy,-0.5,4,1
27,0.813,O,3,Pointy,-0.5,5,2
27,0.36,Y,3,Pointy,-0.5,4,1
27,0.4525,H,3,Pointy,-0.5,3,0
27,0.3415,G,3,Pointy,-0.5,2,-1
27,0.7955,C,3,Pointy,-0.5,1,-2
27,0.345,B,3,Pointy,-0.5,2,-1
27,0.7315,P,3,Pointy,-0.5,3,0
28,0.7935,R,3,Pointy,-0.5,4,1
28,0.485,O,3,Pointy,-0.5,5,2
28,0.6085,Y,3,Pointy,-0.5,4,1
28,0.7345,H,3,Pointy,-0.5,3,0
28,0.269,G,3,Pointy,-0.5,2,-1
28,0.3645,C,3,Pointy,-0.5,1,-2
28,0.5525,B,3,Pointy,-0.5,2,-1
28,0.406,P,3,Pointy,-0.5,3,0
29,0.783,R,3,Pointy,-0.5,4,1
29,0.6,O,3,Pointy,-0.5,5,2
29,0.392,Y,3,Pointy,-0.5,4,1
29,0.647,H,3,Pointy,-0.5,3,0
29,0.1975,G,3,Pointy,-0.5,2,-1
29,0.354,C,3,Pointy,-0.5,1,-2
29,0.596,B,3,Pointy,-0.5,2,-1
29,0.5105,P,3,Pointy,-0.5,3,0
30,0.6625,R,3,Pointy,-0.5,4,1
30,0.8,O,3,Pointy,-0.5,5,2
30,0.8,Y,3,Pointy,-0.5,4,1
30,1,H,3,Pointy,-0.5,3,0
30,0.233,G,3,Pointy,-0.5,2,-1
30,0.549,C,3,Pointy,-0.5,1,-2
30,0.8,B,3,Pointy,-0.5,2,-1
30,0.6,P,3,Pointy,-0.5,3,0
31,0.8035,R,3,Pointy,-0.5,4,1
31,0.4575,O,3,Pointy,-0.5,5,2
31,0.3535,Y,3,Pointy,-0.5,4,1
31,0.5695,H,3,Pointy,-0.5,3,0
31,0.6435,G,3,Pointy,-0.5,2,-1
31,0.7135,C,3,Pointy,-0.5,1,-2
31,0.757,B,3,Pointy,-0.5,2,-1
31,0.675,P,3,Pointy,-0.5,3,0
32,0.3725,R,3,Pointy,-0.5,4,1
32,0.542,O,3,Pointy,-0.5,5,2
32,0.419,Y,3,Pointy,-0.5,4,1
32,0.3545,H,3,Pointy,-0.5,3,0
32,0.2485,G,3,Pointy,-0.5,2,-1
32,0.5675,C,3,Pointy,-0.5,1,-2
32,0.577,B,3,Pointy,-0.5,2,-1
32,0.5265,P,3,Pointy,-0.5,3,0
33,0.8985,R,3,Pointy,-0.5,4,1
33,0.7135,O,3,Pointy,-0.5,5,2
33,0.75,Y,3,Pointy,-0.5,4,1
33,0.5495,H,3,Pointy,-0.5,3,0
33,0.7405,G,3,Pointy,-0.5,2,-1
33,0.4915,C,3,Pointy,-0.5,1,-2
33,0.447,B,3,Pointy,-0.5,2,-1
33,0.365,P,3,Pointy,-0.5,3,0
34,0.4865,R,3,Pointy,-0.5,4,1
34,0.544,O,3,Pointy,-0.5,5,2
34,0.6,Y,3,Pointy,-0.5,4,1
34,0.365,H,3,Pointy,-0.5,3,0
34,0.661,G,3,Pointy,-0.5,2,-1
34,0.467,C,3,Pointy,-0.5,1,-2
34,0.385,B,3,Pointy,-0.5,2,-1
34,0.4175,P,3,Pointy,-0.5,3,0
35,0.6595,R,3,Pointy,-0.5,4,1
35,0.59,O,3,Pointy,-0.5,5,2
35,0.4765,Y,3,Pointy,-0.5,4,1
35,0.6905,H,3,Pointy,-0.5,3,0
35,0.396,G,3,Pointy,-0.5,2,-1
35,0.408,C,3,Pointy,-0.5,1,-2
35,0.509,B,3,Pointy,-0.5,2,-1
35,0.5525,P,3,Pointy,-0.5,3,0
36,0.412,R,3,Pointy,-0.5,4,1
36,0.4765,O,3,Pointy,-0.5,5,2
36,0.4505,Y,3,Pointy,-0.5,4,1
36,0.577,H,3,Pointy,-0.5,3,0
36,0.1535,G,3,Pointy,-0.5,2,-1
36,0.589,C,3,Pointy,-0.5,1,-2
36,0.556,B,3,Pointy,-0.5,2,-1
36,0.7645,P,3,Pointy,-0.5,3,0
37,0.479,R,3,Pointy,-0.5,4,1
37,0.414,O,3,Pointy,-0.5,5,2
37,1,Y,3,Pointy,-0.5,4,1
37,0.2935,H,3,Pointy,-0.5,3,0
37,0.0915,G,3,Pointy,-0.5,2,-1
37,0.2005,C,3,Pointy,-0.5,1,-2
37,0.5145,B,3,Pointy,-0.5,2,-1
37,0.3715,P,3,Pointy,-0.5,3,0
38,0.5765,R,3,Pointy,-0.5,4,1
38,0.4875,O,3,Pointy,-0.5,5,2
38,0.8625,Y,3,Pointy,-0.5,4,1
38,0.566,H,3,Pointy,-0.5,3,0
38,0.526,G,3,Pointy,-0.5,2,-1
38,0.3055,C,3,Pointy,-0.5,1,-2
38,0.4925,B,3,Pointy,-0.5,2,-1
38,0.553,P,3,Pointy,-0.5,3,0
39,0.2775,R,3,Pointy,-0.5,4,1
39,0.55,O,3,Pointy,-0.5,5,2
39,0.438,Y,3,Pointy,-0.5,4,1
39,0.548,H,3,Pointy,-0.5,3,0
39,0.598,G,3,Pointy,-0.5,2,-1
39,0.5145,C,3,Pointy,-0.5,1,-2
39,0.4725,B,3,Pointy,-0.5,2,-1
39,0.642,P,3,Pointy,-0.5,3,0
40,0.984,R,3,Pointy,-0.5,4,1
40,1,O,3,Pointy,-0.5,5,2
40,0.446,Y,3,Pointy,-0.5,4,1
40,0.699,H,3,Pointy,-0.5,3,0
40,0.731,G,3,Pointy,-0.5,2,-1
40,0.641,C,3,Pointy,-0.5,1,-2
40,0.6215,B,3,Pointy,-0.5,2,-1
40,0.3185,P,3,Pointy,-0.5,3,0
41,0.4985,R,3,Pointy,-0.5,4,1
41,0.639,O,3,Pointy,-0.5,5,2
41,0.406,Y,3,Pointy,-0.5,4,1
41,0.361,H,3,Pointy,-0.5,3,0
41,0.1955,G,3,Pointy,-0.5,2,-1
41,0.5715,C,3,Pointy,-0.5,1,-2
41,0.491,B,3,Pointy,-0.5,2,-1
41,0.4385,P,3,Pointy,-0.5,3,0
42,0.4425,R,3,Pointy,-0.5,4,1
42,0.459,O,3,Pointy,-0.5,5,2
42,0.8075,Y,3,Pointy,-0.5,4,1
42,0.21,H,3,Pointy,-0.5,3,0
42,0.3545,G,3,Pointy,-0.5,2,-1
42,0.812,C,3,Pointy,-0.5,1,-2
42,0.0585,B,3,Pointy,-0.5,2,-1
42,0.2125,P,3,Pointy,-0.5,3,0
43,0.3165,R,3,Pointy,-0.5,4,1
43,0.241,O,3,Pointy,-0.5,5,2
43,0.454,Y,3,Pointy,-0.5,4,1
43,0.416,H,3,Pointy,-0.5,3,0
43,0.571,G,3,Pointy,-0.5,2,-1
43,0.371,C,3,Pointy,-0.5,1,-2
43,0.354,B,3,Pointy,-0.5,2,-1
43,0.5205,P,3,Pointy,-0.5,3,0
45,0.4615,R,3,Pointy,-0.5,4,1
45,0.3275,O,3,Pointy,-0.5,5,2
