Subj,Ratings,ColorID,Sat.Light,Warmness,WarmnessC,NameStr,NameC
266,0.63375,C,3,1,-2,SLUB,-0.5
266,0.63375,C,3,1,-2,SLUB,-0.5
261,0.57,C,4,1,-2,SLUB,-0.5
261,0.57,C,4,1,-2,SLUB,-0.5
261,0.57,C,4,1,-2,SLUB,-0.5
261,0.57,C,4,1,-2,SLUB,-0.5
258,0.32875,C,1,1,-2,SLUB,-0.5
258,0.32875,C,1,1,-2,SLUB,-0.5
258,0.32875,C,1,1,-2,SLUB,-0.5
258,0.32875,C,1,1,-2,SLUB,-0.5
267,0.51125,C,3,1,-2,FILK,0.5
267,0.51125,C,3,1,-2,FILK,0.5
267,0.51125,C,3,1,-2,FILK,0.5
267,0.51125,C,3,1,-2,FILK,0.5
235,0.0125,C,2,1,-2,SLUB,-0.5
235,0.0125,C,2,1,-2,SLUB,-0.5
235,0.0125,C,2,1,-2,SLUB,-0.5
235,0.0125,C,2,1,-2,SLUB,-0.5
231,0.4425,C,3,1,-2,SLUB,-0.5
231,0.4425,C,3,1,-2,SLUB,-0.5
231,0.4425,C,3,1,-2,SLUB,-0.5
231,0.4425,C,3,1,-2,SLUB,-0.5
246,0.63875,C,4,1,-2,SLUB,-0.5
246,0.63875,C,4,1,-2,SLUB,-0.5
246,0.63875,C,4,1,-2,SLUB,-0.5
246,0.63875,C,4,1,-2,SLUB,-0.5
222,0.525,C,1,1,-2,SLUB,-0.5
222,0.525,C,1,1,-2,SLUB,-0.5
222,0.525,C,1,1,-2,SLUB,-0.5
222,0.525,C,1,1,-2,SLUB,-0.5
266,0.7125,C,4,1,-2,SLUB,-0.5
266,0.7125,C,4,1,-2,SLUB,-0.5
266,0.7125,C,4,1,-2,SLUB,-0.5
266,0.7125,C,4,1,-2,SLUB,-0.5
262,0.35875,C,1,1,-2,SLUB,-0.5
262,0.35875,C,1,1,-2,SLUB,-0.5
262,0.35875,C,1,1,-2,SLUB,-0.5
262,0.35875,C,1,1,-2,SLUB,-0.5
258,0.38625,C,2,1,-2,SLUB,-0.5
258,0.38625,C,2,1,-2,SLUB,-0.5
258,0.38625,C,2,1,-2,SLUB,-0.5
258,0.38625,C,2,1,-2,SLUB,-0.5
267,0.655,C,4,1,-2,FILK,0.5
267,0.655,C,4,1,-2,FILK,0.5
267,0.655,C,4,1,-2,FILK,0.5
267,0.655,C,4,1,-2,FILK,0.5
235,0.40625,C,3,1,-2,SLUB,-0.5
235,0.40625,C,3,1,-2,SLUB,-0.5
235,0.40625,C,3,1,-2,SLUB,-0.5
235,0.40625,C,3,1,-2,SLUB,-0.5
231,0.56375,C,4,1,-2,SLUB,-0.5
231,0.56375,C,4,1,-2,SLUB,-0.5
231,0.56375,C,4,1,-2,SLUB,-0.5
231,0.56375,C,4,1,-2,SLUB,-0.5
247,0.54875,C,1,1,-2,SLUB,-0.5
247,0.54875,C,1,1,-2,SLUB,-0.5
247,0.54875,C,1,1,-2,SLUB,-0.5
247,0.54875,C,1,1,-2,SLUB,-0.5
222,0.82,C,2,1,-2,SLUB,-0.5
222,0.82,C,2,1,-2,SLUB,-0.5
222,0.82,C,2,1,-2,SLUB,-0.5
222,0.82,C,2,1,-2,SLUB,-0.5
267,0.31625,C,1,1,-2,SLUB,-0.5
267,0.31625,C,1,1,-2,SLUB,-0.5
267,0.31625,C,1,1,-2,SLUB,-0.5
267,0.31625,C,1,1,-2,SLUB,-0.5
262,0.01125,C,2,1,-2,SLUB,-0.5
262,0.01125,C,2,1,-2,SLUB,-0.5
262,0.01125,C,2,1,-2,SLUB,-0.5
262,0.01125,C,2,1,-2,SLUB,-0.5
258,0.38125,C,3,1,-2,SLUB,-0.5
258,0.38125,C,3,1,-2,SLUB,-0.5
258,0.38125,C,3,1,-2,SLUB,-0.5
258,0.38125,C,3,1,-2,SLUB,-0.5
268,0.64,C,1,1,-2,FILK,0.5
268,0.64,C,1,1,-2,FILK,0.5
268,0.64,C,1,1,-2,FILK,0.5
268,0.64,C,1,1,-2,FILK,0.5
235,0.42,C,4,1,-2,SLUB,-0.5
235,0.42,C,4,1,-2,SLUB,-0.5
235,0.42,C,4,1,-2,SLUB,-0.5
235,0.42,C,4,1,-2,SLUB,-0.5
232,0.0625,C,1,1,-2,SLUB,-0.5
232,0.0625,C,1,1,-2,SLUB,-0.5
232,0.0625,C,1,1,-2,SLUB,-0.5
232,0.0625,C,1,1,-2,SLUB,-0.5
247,0.655,C,2,1,-2,SLUB,-0.5
247,0.655,C,2,1,-2,SLUB,-0.5
247,0.655,C,2,1,-2,SLUB,-0.5
247,0.655,C,2,1,-2,SLUB,-0.5
222,0.54875,C,3,1,-2,SLUB,-0.5
222,0.54875,C,3,1,-2,SLUB,-0.5
222,0.54875,C,3,1,-2,SLUB,-0.5
222,0.54875,C,3,1,-2,SLUB,-0.5
267,0.41125,C,2,1,-2,SLUB,-0.5
267,0.41125,C,2,1,-2,SLUB,-0.5
267,0.41125,C,2,1,-2,SLUB,-0.5
267,0.41125,C,2,1,-2,SLUB,-0.5
262,0.19125,C,3,1,-2,SLUB,-0.5
262,0.19125,C,3,1,-2,SLUB,-0.5
262,0.19125,C,3,1,-2,SLUB,-0.5
262,0.19125,C,3,1,-2,SLUB,-0.5
258,0.67375,C,4,1,-2,SLUB,-0.5
258,0.67375,C,4,1,-2,SLUB,-0.5
258,0.67375,C,4,1,-2,SLUB,-0.5
258,0.67375,C,4,1,-2,SLUB,-0.5
268,0.59375,C,2,1,-2,FILK,0.5
268,0.59375,C,2,1,-2,FILK,0.5
268,0.59375,C,2,1,-2,FILK,0.5
268,0.59375,C,2,1,-2,FILK,0.5
236,0.15625,C,1,1,-2,SLUB,-0.5
236,0.15625,C,1,1,-2,SLUB,-0.5
236,0.15625,C,1,1,-2,SLUB,-0.5
236,0.15625,C,1,1,-2,SLUB,-0.5
273,0.36125,C,3,1,-2,FILK,0.5
273,0.36125,C,3,1,-2,FILK,0.5
273,0.36125,C,3,1,-2,FILK,0.5
273,0.36125,C,3,1,-2,FILK,0.5
228,0.40625,C,3,1,-2,SLUB,-0.5
228,0.40625,C,3,1,-2,SLUB,-0.5
228,0.40625,C,3,1,-2,SLUB,-0.5
228,0.40625,C,3,1,-2,SLUB,-0.5
222,0.58,C,4,1,-2,SLUB,-0.5
222,0.58,C,4,1,-2,SLUB,-0.5
222,0.58,C,4,1,-2,SLUB,-0.5
222,0.58,C,4,1,-2,SLUB,-0.5
267,0.61625,C,3,1,-2,SLUB,-0.5
267,0.61625,C,3,1,-2,SLUB,-0.5
267,0.61625,C,3,1,-2,SLUB,-0.5
267,0.61625,C,3,1,-2,SLUB,-0.5
229,0.57,C,1,1,-2,SLUB,-0.5
229,0.57,C,1,1,-2,SLUB,-0.5
229,0.57,C,1,1,-2,SLUB,-0.5
229,0.57,C,1,1,-2,SLUB,-0.5
273,0.785,C,2,1,-2,FILK,0.5
273,0.785,C,2,1,-2,FILK,0.5
273,0.785,C,2,1,-2,FILK,0.5
273,0.785,C,2,1,-2,FILK,0.5
268,0.59375,C,3,1,-2,FILK,0.5
268,0.59375,C,3,1,-2,FILK,0.5
268,0.59375,C,3,1,-2,FILK,0.5
268,0.59375,C,3,1,-2,FILK,0.5
236,0.415,C,2,1,-2,SLUB,-0.5
236,0.415,C,2,1,-2,SLUB,-0.5
236,0.415,C,2,1,-2,SLUB,-0.5
236,0.415,C,2,1,-2,SLUB,-0.5
273,0.125,C,4,1,-2,FILK,0.5
273,0.125,C,4,1,-2,FILK,0.5
273,0.125,C,4,1,-2,FILK,0.5
273,0.125,C,4,1,-2,FILK,0.5
228,0.525,C,4,1,-2,SLUB,-0.5
228,0.525,C,4,1,-2,SLUB,-0.5
228,0.525,C,4,1,-2,SLUB,-0.5
228,0.525,C,4,1,-2,SLUB,-0.5
223,0.34375,C,1,1,-2,SLUB,-0.5
223,0.34375,C,1,1,-2,SLUB,-0.5
223,0.34375,C,1,1,-2,SLUB,-0.5
223,0.34375,C,1,1,-2,SLUB,-0.5
267,0.60125,C,4,1,-2,SLUB,-0.5
267,0.60125,C,4,1,-2,SLUB,-0.5
267,0.60125,C,4,1,-2,SLUB,-0.5
267,0.60125,C,4,1,-2,SLUB,-0.5
229,0.53875,C,2,1,-2,SLUB,-0.5
229,0.53875,C,2,1,-2,SLUB,-0.5
229,0.53875,C,2,1,-2,SLUB,-0.5
229,0.53875,C,2,1,-2,SLUB,-0.5
223,0.49,C,3,1,-2,SLUB,-0.5
223,0.49,C,3,1,-2,SLUB,-0.5
223,0.49,C,3,1,-2,SLUB,-0.5
223,0.49,C,3,1,-2,SLUB,-0.5
268,0.48875,C,4,1,-2,FILK,0.5
268,0.48875,C,4,1,-2,FILK,0.5
268,0.48875,C,4,1,-2,FILK,0.5
268,0.48875,C,4,1,-2,FILK,0.5
236,0.52375,C,3,1,-2,SLUB,-0.5
236,0.52375,C,3,1,-2,SLUB,-0.5
236,0.52375,C,3,1,-2,SLUB,-0.5
236,0.52375,C,3,1,-2,SLUB,-0.5
274,0,C,1,1,-2,FILK,0.5
274,0,C,1,1,-2,FILK,0.5
274,0,C,1,1,-2,FILK,0.5
274,0,C,1,1,-2,FILK,0.5
269,0.84375,C,2,1,-2,FILK,0.5
269,0.84375,C,2,1,-2,FILK,0.5
269,0.84375,C,2,1,-2,FILK,0.5
269,0.84375,C,2,1,-2,FILK,0.5
223,0.4675,C,2,1,-2,SLUB,-0.5
223,0.4675,C,2,1,-2,SLUB,-0.5
223,0.4675,C,2,1,-2,SLUB,-0.5
223,0.4675,C,2,1,-2,SLUB,-0.5
268,0.46125,C,1,1,-2,SLUB,-0.5
268,0.46125,C,1,1,-2,SLUB,-0.5
268,0.46125,C,1,1,-2,SLUB,-0.5
268,0.46125,C,1,1,-2,SLUB,-0.5
229,0.54875,C,3,1,-2,SLUB,-0.5
229,0.54875,C,3,1,-2,SLUB,-0.5
229,0.54875,C,3,1,-2,SLUB,-0.5
229,0.54875,C,3,1,-2,SLUB,-0.5
223,0.72125,C,4,1,-2,SLUB,-0.5
223,0.72125,C,4,1,-2,SLUB,-0.5
223,0.72125,C,4,1,-2,SLUB,-0.5
223,0.72125,C,4,1,-2,SLUB,-0.5
269,0.78125,C,1,1,-2,FILK,0.5
269,0.78125,C,1,1,-2,FILK,0.5
269,0.78125,C,1,1,-2,FILK,0.5
269,0.78125,C,1,1,-2,FILK,0.5
236,0.6475,C,4,1,-2,SLUB,-0.5
236,0.6475,C,4,1,-2,SLUB,-0.5
236,0.6475,C,4,1,-2,SLUB,-0.5
236,0.6475,C,4,1,-2,SLUB,-0.5
274,0.04625,C,2,1,-2,FILK,0.5
274,0.04625,C,2,1,-2,FILK,0.5
274,0.04625,C,2,1,-2,FILK,0.5
274,0.04625,C,2,1,-2,FILK,0.5
269,0.655,C,3,1,-2,FILK,0.5
269,0.655,C,3,1,-2,FILK,0.5
269,0.655,C,3,1,-2,FILK,0.5
269,0.655,C,3,1,-2,FILK,0.5
237,0.18625,C,2,1,-2,SLUB,-0.5
237,0.18625,C,2,1,-2,SLUB,-0.5
237,0.18625,C,2,1,-2,SLUB,-0.5
237,0.18625,C,2,1,-2,SLUB,-0.5
268,0.57,C,2,1,-2,SLUB,-0.5
268,0.57,C,2,1,-2,SLUB,-0.5
268,0.57,C,2,1,-2,SLUB,-0.5
268,0.57,C,2,1,-2,SLUB,-0.5
229,0.5325,C,4,1,-2,SLUB,-0.5
229,0.5325,C,4,1,-2,SLUB,-0.5
229,0.5325,C,4,1,-2,SLUB,-0.5
229,0.5325,C,4,1,-2,SLUB,-0.5
226,0.61,C,1,1,-2,SLUB,-0.5
226,0.61,C,1,1,-2,SLUB,-0.5
226,0.61,C,1,1,-2,SLUB,-0.5
226,0.61,C,1,1,-2,SLUB,-0.5
268,0.68375,C,4,1,-2,SLUB,-0.5
268,0.68375,C,4,1,-2,SLUB,-0.5
268,0.68375,C,4,1,-2,SLUB,-0.5
268,0.68375,C,4,1,-2,SLUB,-0.5
237,0.19625,C,1,1,-2,SLUB,-0.5
237,0.19625,C,1,1,-2,SLUB,-0.5
237,0.19625,C,1,1,-2,SLUB,-0.5
237,0.19625,C,1,1,-2,SLUB,-0.5
274,0.46375,C,3,1,-2,FILK,0.5
274,0.46375,C,3,1,-2,FILK,0.5
274,0.46375,C,3,1,-2,FILK,0.5
274,0.46375,C,3,1,-2,FILK,0.5
269,0.3225,C,4,1,-2,FILK,0.5
269,0.3225,C,4,1,-2,FILK,0.5
269,0.3225,C,4,1,-2,FILK,0.5
269,0.3225,C,4,1,-2,FILK,0.5
237,0.455,C,3,1,-2,SLUB,-0.5
237,0.455,C,3,1,-2,SLUB,-0.5
237,0.455,C,3,1,-2,SLUB,-0.5
237,0.455,C,3,1,-2,SLUB,-0.5
268,0.65875,C,3,1,-2,SLUB,-0.5
268,0.65875,C,3,1,-2,SLUB,-0.5
268,0.65875,C,3,1,-2,SLUB,-0.5
268,0.65875,C,3,1,-2,SLUB,-0.5
230,0,C,1,1,-2,SLUB,-0.5
230,0,C,1,1,-2,SLUB,-0.5
230,0,C,1,1,-2,SLUB,-0.5
230,0,C,1,1,-2,SLUB,-0.5
226,0.40125,C,2,1,-2,SLUB,-0.5
226,0.40125,C,2,1,-2,SLUB,-0.5
226,0.40125,C,2,1,-2,SLUB,-0.5
226,0.40125,C,2,1,-2,SLUB,-0.5
269,0.27,C,1,1,-2,SLUB,-0.5
269,0.27,C,1,1,-2,SLUB,-0.5
269,0.27,C,1,1,-2,SLUB,-0.5
269,0.27,C,1,1,-2,SLUB,-0.5
230,0.33625,C,3,1,-2,SLUB,-0.5
230,0.33625,C,3,1,-2,SLUB,-0.5
230,0.33625,C,3,1,-2,SLUB,-0.5
230,0.33625,C,3,1,-2,SLUB,-0.5
274,0.68875,C,4,1,-2,FILK,0.5
274,0.68875,C,4,1,-2,FILK,0.5
274,0.68875,C,4,1,-2,FILK,0.5
274,0.68875,C,4,1,-2,FILK,0.5
270,0.4025,C,1,1,-2,FILK,0.5
270,0.4025,C,1,1,-2,FILK,0.5
270,0.4025,C,1,1,-2,FILK,0.5
270,0.4025,C,1,1,-2,FILK,0.5
237,0.565,C,4,1,-2,SLUB,-0.5
237,0.565,C,4,1,-2,SLUB,-0.5
237,0.565,C,4,1,-2,SLUB,-0.5
237,0.565,C,4,1,-2,SLUB,-0.5
275,0.8375,C,2,1,-2,FILK,0.5
275,0.8375,C,2,1,-2,FILK,0.5
275,0.8375,C,2,1,-2,FILK,0.5
275,0.8375,C,2,1,-2,FILK,0.5
230,0,C,2,1,-2,SLUB,-0.5
230,0,C,2,1,-2,SLUB,-0.5
230,0,C,2,1,-2,SLUB,-0.5
230,0,C,2,1,-2,SLUB,-0.5
226,0.42125,C,3,1,-2,SLUB,-0.5
226,0.42125,C,3,1,-2,SLUB,-0.5
226,0.42125,C,3,1,-2,SLUB,-0.5
226,0.42125,C,3,1,-2,SLUB,-0.5
269,0.40625,C,2,1,-2,SLUB,-0.5
269,0.40625,C,2,1,-2,SLUB,-0.5
269,0.40625,C,2,1,-2,SLUB,-0.5
269,0.40625,C,2,1,-2,SLUB,-0.5
271,0.84375,C,1,1,-2,FILK,0.5
271,0.84375,C,1,1,-2,FILK,0.5
271,0.84375,C,1,1,-2,FILK,0.5
271,0.84375,C,1,1,-2,FILK,0.5
275,0.45875,C,1,1,-2,FILK,0.5
275,0.45875,C,1,1,-2,FILK,0.5
275,0.45875,C,1,1,-2,FILK,0.5
275,0.45875,C,1,1,-2,FILK,0.5
270,0.83625,C,2,1,-2,FILK,0.5
270,0.83625,C,2,1,-2,FILK,0.5
270,0.83625,C,2,1,-2,FILK,0.5
270,0.83625,C,2,1,-2,FILK,0.5
238,0.0775,C,1,1,-2,SLUB,-0.5
238,0.0775,C,1,1,-2,SLUB,-0.5
238,0.0775,C,1,1,-2,SLUB,-0.5
238,0.0775,C,1,1,-2,SLUB,-0.5
275,0.4875,C,3,1,-2,FILK,0.5
275,0.4875,C,3,1,-2,FILK,0.5
275,0.4875,C,3,1,-2,FILK,0.5
275,0.4875,C,3,1,-2,FILK,0.5
270,0.40875,C,4,1,-2,FILK,0.5
270,0.40875,C,4,1,-2,FILK,0.5
270,0.40875,C,4,1,-2,FILK,0.5
270,0.40875,C,4,1,-2,FILK,0.5
226,0.46625,C,4,1,-2,SLUB,-0.5
226,0.46625,C,4,1,-2,SLUB,-0.5
226,0.46625,C,4,1,-2,SLUB,-0.5
226,0.46625,C,4,1,-2,SLUB,-0.5
269,0.415,C,3,1,-2,SLUB,-0.5
269,0.415,C,3,1,-2,SLUB,-0.5
269,0.415,C,3,1,-2,SLUB,-0.5
269,0.415,C,3,1,-2,SLUB,-0.5
271,0.685,C,2,1,-2,FILK,0.5
271,0.685,C,2,1,-2,FILK,0.5
271,0.685,C,2,1,-2,FILK,0.5
271,0.685,C,2,1,-2,FILK,0.5
227,0.03,C,2,1,-2,SLUB,-0.5
227,0.03,C,2,1,-2,SLUB,-0.5
227,0.03,C,2,1,-2,SLUB,-0.5
227,0.03,C,2,1,-2,SLUB,-0.5
270,0.91625,C,3,1,-2,FILK,0.5
270,0.91625,C,3,1,-2,FILK,0.5
270,0.91625,C,3,1,-2,FILK,0.5
270,0.91625,C,3,1,-2,FILK,0.5
238,0.11,C,2,1,-2,SLUB,-0.5
238,0.11,C,2,1,-2,SLUB,-0.5
238,0.11,C,2,1,-2,SLUB,-0.5
238,0.11,C,2,1,-2,SLUB,-0.5
275,0.1125,C,4,1,-2,FILK,0.5
275,0.1125,C,4,1,-2,FILK,0.5
275,0.1125,C,4,1,-2,FILK,0.5
275,0.1125,C,4,1,-2,FILK,0.5
270,0.24875,C,3,1,-2,SLUB,-0.5
270,0.24875,C,3,1,-2,SLUB,-0.5
270,0.24875,C,3,1,-2,SLUB,-0.5
270,0.24875,C,3,1,-2,SLUB,-0.5
227,0,C,1,1,-2,SLUB,-0.5
227,0,C,1,1,-2,SLUB,-0.5
227,0,C,1,1,-2,SLUB,-0.5
227,0,C,1,1,-2,SLUB,-0.5
269,0.84,C,4,1,-2,SLUB,-0.5
269,0.84,C,4,1,-2,SLUB,-0.5
269,0.84,C,4,1,-2,SLUB,-0.5
269,0.84,C,4,1,-2,SLUB,-0.5
271,0.6975,C,3,1,-2,FILK,0.5
271,0.6975,C,3,1,-2,FILK,0.5
271,0.6975,C,3,1,-2,FILK,0.5
271,0.6975,C,3,1,-2,FILK,0.5
227,0.83,C,3,1,-2,SLUB,-0.5
227,0.83,C,3,1,-2,SLUB,-0.5
227,0.83,C,3,1,-2,SLUB,-0.5
227,0.83,C,3,1,-2,SLUB,-0.5
270,0.6275,C,2,1,-2,SLUB,-0.5
270,0.6275,C,2,1,-2,SLUB,-0.5
270,0.6275,C,2,1,-2,SLUB,-0.5
270,0.6275,C,2,1,-2,SLUB,-0.5
238,0.44375,C,3,1,-2,SLUB,-0.5
238,0.44375,C,3,1,-2,SLUB,-0.5
238,0.44375,C,3,1,-2,SLUB,-0.5
238,0.44375,C,3,1,-2,SLUB,-0.5
276,0.63375,C,1,1,-2,FILK,0.5
276,0.63375,C,1,1,-2,FILK,0.5
276,0.63375,C,1,1,-2,FILK,0.5
276,0.63375,C,1,1,-2,FILK,0.5
270,0.37125,C,4,1,-2,SLUB,-0.5
270,0.37125,C,4,1,-2,SLUB,-0.5
270,0.37125,C,4,1,-2,SLUB,-0.5
270,0.37125,C,4,1,-2,SLUB,-0.5
239,0.41125,C,1,1,-2,SLUB,-0.5
239,0.41125,C,1,1,-2,SLUB,-0.5
239,0.41125,C,1,1,-2,SLUB,-0.5
239,0.41125,C,1,1,-2,SLUB,-0.5
270,0.6775,C,1,1,-2,SLUB,-0.5
270,0.6775,C,1,1,-2,SLUB,-0.5
270,0.6775,C,1,1,-2,SLUB,-0.5
270,0.6775,C,1,1,-2,SLUB,-0.5
271,0.17875,C,4,1,-2,FILK,0.5
271,0.17875,C,4,1,-2,FILK,0.5
271,0.17875,C,4,1,-2,FILK,0.5
271,0.17875,C,4,1,-2,FILK,0.5
227,1,C,4,1,-2,SLUB,-0.5
227,1,C,4,1,-2,SLUB,-0.5
227,1,C,4,1,-2,SLUB,-0.5
227,1,C,4,1,-2,SLUB,-0.5
240,0.69,C,4,1,-2,SLUB,-0.5
240,0.69,C,4,1,-2,SLUB,-0.5
240,0.69,C,4,1,-2,SLUB,-0.5
240,0.69,C,4,1,-2,SLUB,-0.5
238,0.11375,C,4,1,-2,SLUB,-0.5
238,0.11375,C,4,1,-2,SLUB,-0.5
238,0.11375,C,4,1,-2,SLUB,-0.5
238,0.11375,C,4,1,-2,SLUB,-0.5
276,0.64375,C,2,1,-2,FILK,0.5
276,0.64375,C,2,1,-2,FILK,0.5
276,0.64375,C,2,1,-2,FILK,0.5
276,0.64375,C,2,1,-2,FILK,0.5
271,0.21875,C,1,1,-2,SLUB,-0.5
271,0.21875,C,1,1,-2,SLUB,-0.5
271,0.21875,C,1,1,-2,SLUB,-0.5
271,0.21875,C,1,1,-2,SLUB,-0.5
239,0.13125,C,2,1,-2,SLUB,-0.5
239,0.13125,C,2,1,-2,SLUB,-0.5
239,0.13125,C,2,1,-2,SLUB,-0.5
239,0.13125,C,2,1,-2,SLUB,-0.5
276,0.1975,C,4,1,-2,FILK,0.5
276,0.1975,C,4,1,-2,FILK,0.5
276,0.1975,C,4,1,-2,FILK,0.5
276,0.1975,C,4,1,-2,FILK,0.5
273,0.615,C,1,1,-2,FILK,0.5
273,0.615,C,1,1,-2,FILK,0.5
273,0.615,C,1,1,-2,FILK,0.5
273,0.615,C,1,1,-2,FILK,0.5
228,0.1325,C,1,1,-2,SLUB,-0.5
228,0.1325,C,1,1,-2,SLUB,-0.5
228,0.1325,C,1,1,-2,SLUB,-0.5
228,0.1325,C,1,1,-2,SLUB,-0.5
241,0.42125,C,1,1,-2,SLUB,-0.5
241,0.42125,C,1,1,-2,SLUB,-0.5
241,0.42125,C,1,1,-2,SLUB,-0.5
241,0.42125,C,1,1,-2,SLUB,-0.5
273,0.425,C,1,1,-2,SLUB,-0.5
273,0.425,C,1,1,-2,SLUB,-0.5
273,0.425,C,1,1,-2,SLUB,-0.5
273,0.425,C,1,1,-2,SLUB,-0.5
276,0.3,C,3,1,-2,FILK,0.5
276,0.3,C,3,1,-2,FILK,0.5
276,0.3,C,3,1,-2,FILK,0.5
276,0.3,C,3,1,-2,FILK,0.5
271,0.23125,C,2,1,-2,SLUB,-0.5
271,0.23125,C,2,1,-2,SLUB,-0.5
271,0.23125,C,2,1,-2,SLUB,-0.5
271,0.23125,C,2,1,-2,SLUB,-0.5
239,0.54625,C,3,1,-2,SLUB,-0.5
239,0.54625,C,3,1,-2,SLUB,-0.5
239,0.54625,C,3,1,-2,SLUB,-0.5
239,0.54625,C,3,1,-2,SLUB,-0.5
273,0.4125,C,2,1,-2,SLUB,-0.5
273,0.4125,C,2,1,-2,SLUB,-0.5
273,0.4125,C,2,1,-2,SLUB,-0.5
273,0.4125,C,2,1,-2,SLUB,-0.5
271,0.825,C,4,1,-2,SLUB,-0.5
271,0.825,C,4,1,-2,SLUB,-0.5
271,0.825,C,4,1,-2,SLUB,-0.5
271,0.825,C,4,1,-2,SLUB,-0.5
228,0.28125,C,2,1,-2,SLUB,-0.5
228,0.28125,C,2,1,-2,SLUB,-0.5
228,0.28125,C,2,1,-2,SLUB,-0.5
228,0.28125,C,2,1,-2,SLUB,-0.5
241,0.43,C,2,1,-2,SLUB,-0.5
241,0.43,C,2,1,-2,SLUB,-0.5
241,0.43,C,2,1,-2,SLUB,-0.5
241,0.43,C,2,1,-2,SLUB,-0.5
273,0.64375,C,3,1,-2,SLUB,-0.5
273,0.64375,C,3,1,-2,SLUB,-0.5
273,0.64375,C,3,1,-2,SLUB,-0.5
273,0.64375,C,3,1,-2,SLUB,-0.5
240,0.15875,C,3,1,-2,SLUB,-0.5
240,0.15875,C,3,1,-2,SLUB,-0.5
240,0.15875,C,3,1,-2,SLUB,-0.5
240,0.15875,C,3,1,-2,SLUB,-0.5
271,0.6925,C,3,1,-2,SLUB,-0.5
271,0.6925,C,3,1,-2,SLUB,-0.5
271,0.6925,C,3,1,-2,SLUB,-0.5
271,0.6925,C,3,1,-2,SLUB,-0.5
239,0.825,C,4,1,-2,SLUB,-0.5
239,0.825,C,4,1,-2,SLUB,-0.5
239,0.825,C,4,1,-2,SLUB,-0.5
239,0.825,C,4,1,-2,SLUB,-0.5
273,0.8825,C,4,1,-2,SLUB,-0.5
273,0.8825,C,4,1,-2,SLUB,-0.5
273,0.8825,C,4,1,-2,SLUB,-0.5
273,0.8825,C,4,1,-2,SLUB,-0.5
242,0.165,C,2,1,-2,SLUB,-0.5
242,0.165,C,2,1,-2,SLUB,-0.5
242,0.165,C,2,1,-2,SLUB,-0.5
242,0.165,C,2,1,-2,SLUB,-0.5
240,0.0025,C,2,1,-2,SLUB,-0.5
240,0.0025,C,2,1,-2,SLUB,-0.5
240,0.0025,C,2,1,-2,SLUB,-0.5
240,0.0025,C,2,1,-2,SLUB,-0.5
241,0.6725,C,3,1,-2,SLUB,-0.5
241,0.6725,C,3,1,-2,SLUB,-0.5
241,0.6725,C,3,1,-2,SLUB,-0.5
241,0.6725,C,3,1,-2,SLUB,-0.5
274,0,C,1,1,-2,SLUB,-0.5
274,0,C,1,1,-2,SLUB,-0.5
274,0,C,1,1,-2,SLUB,-0.5
274,0,C,1,1,-2,SLUB,-0.5
242,0.37125,C,3,1,-2,SLUB,-0.5
242,0.37125,C,3,1,-2,SLUB,-0.5
242,0.37125,C,3,1,-2,SLUB,-0.5
242,0.37125,C,3,1,-2,SLUB,-0.5
242,0.06,C,1,1,-2,SLUB,-0.5
242,0.06,C,1,1,-2,SLUB,-0.5
242,0.06,C,1,1,-2,SLUB,-0.5
242,0.06,C,1,1,-2,SLUB,-0.5
240,0,C,1,1,-2,SLUB,-0.5
240,0,C,1,1,-2,SLUB,-0.5
240,0,C,1,1,-2,SLUB,-0.5
240,0,C,1,1,-2,SLUB,-0.5
243,0.67125,C,3,1,-2,SLUB,-0.5
243,0.67125,C,3,1,-2,SLUB,-0.5
243,0.67125,C,3,1,-2,SLUB,-0.5
243,0.67125,C,3,1,-2,SLUB,-0.5
242,0.545,C,4,1,-2,SLUB,-0.5
242,0.545,C,4,1,-2,SLUB,-0.5
242,0.545,C,4,1,-2,SLUB,-0.5
242,0.545,C,4,1,-2,SLUB,-0.5
241,0.86375,C,4,1,-2,SLUB,-0.5
241,0.86375,C,4,1,-2,SLUB,-0.5
241,0.86375,C,4,1,-2,SLUB,-0.5
241,0.86375,C,4,1,-2,SLUB,-0.5
243,0.66375,C,1,1,-2,SLUB,-0.5
243,0.66375,C,1,1,-2,SLUB,-0.5
243,0.66375,C,1,1,-2,SLUB,-0.5
243,0.66375,C,1,1,-2,SLUB,-0.5
274,0.14625,C,2,1,-2,SLUB,-0.5
274,0.14625,C,2,1,-2,SLUB,-0.5
274,0.14625,C,2,1,-2,SLUB,-0.5
274,0.14625,C,2,1,-2,SLUB,-0.5
243,0.625,C,2,1,-2,SLUB,-0.5
243,0.625,C,2,1,-2,SLUB,-0.5
243,0.625,C,2,1,-2,SLUB,-0.5
243,0.625,C,2,1,-2,SLUB,-0.5
262,0.6425,G,1,2,-1,FILK,0.5
262,0.6425,G,1,2,-1,FILK,0.5
262,0.6425,G,1,2,-1,FILK,0.5
262,0.6425,G,1,2,-1,FILK,0.5
246,0,G,1,2,-1,SLUB,-0.5
246,0,G,1,2,-1,SLUB,-0.5
246,0,G,1,2,-1,SLUB,-0.5
246,0,G,1,2,-1,SLUB,-0.5
262,0.79875,G,2,2,-1,FILK,0.5
262,0.79875,G,2,2,-1,FILK,0.5
262,0.79875,G,2,2,-1,FILK,0.5
